Iteration,Flip,Total_Tails,Ratio
73396,T,36610,0.4988
73397,H,36610,0.4988
73398,H,36610,0.4988
73399,T,36611,0.4988
73400,H,36611,0.4988
73401,H,36611,0.4988
73402,T,36612,0.4988
73403,H,36612,0.4988
73404,H,36612,0.4988
73405,H,36612,0.4988
73406,H,36612,0.4988
73407,T,36613,0.4988
73408,T,36614,0.4988
73409,T,36615,0.4988
73410,H,36615,0.4988
73411,T,36616,0.4988
73412,T,36617,0.4988
73413,T,36618,0.4988
73414,H,36618,0.4988
73415,T,36619,0.4988
73416,T,36620,0.4988
73417,H,36620,0.4988
73418,T,36621,0.4988
73419,T,36622,0.4988
73420,T,36623,0.4988
73421,H,36623,0.4988
73422,T,36624,0.4988
73423,H,36624,0.4988
73424,T,36625,0.4988
73425,H,36625,0.4988
73426,H,36625,0.4988
73427,T,36626,0.4988
73428,T,36627,0.4988
73429,T,36628,0.4988
73430,T,36629,0.4988
73431,T,36630,0.4988
73432,H,36630,0.4988
73433,H,36630,0.4988
73434,T,36631,0.4988
73435,H,36631,0.4988
73436,H,36631,0.4988
73437,H,36631,0.4988
73438,T,36632,0.4988
73439,H,36632,0.4988
73440,H,36632,0.4988
73441,T,36633,0.4988
73442,H,36633,0.4988
73443,H,36633,0.4988
73444,H,36633,0.4988
73445,H,36633,0.4988
73446,T,36634,0.4988
73447,H,36634,0.4988
73448,T,36635,0.4988
73449,H,36635,0.4988
73450,H,36635,0.4988
73451,T,36636,0.4988
73452,T,36637,0.4988
73453,T,36638,0.4988
73454,T,36639,0.4988
73455,H,36639,0.4988
73456,H,36639,0.4988
73457,T,36640,0.4988
73458,T,36641,0.4988
73459,H,36641,0.4988
73460,T,36642,0.4988
73461,T,36643,0.4988
73462,H,36643,0.4988
73463,H,36643,0.4988
73464,H,36643,0.4988
73465,H,36643,0.4988
73466,H,36643,0.4988
73467,H,36643,0.4988
73468,T,36644,0.4988
73469,H,36644,0.4988
73470,H,36644,0.4988
73471,T,36645,0.4988
73472,T,36646,0.4988
73473,H,36646,0.4988
73474,H,36646,0.4988
73475,T,36647,0.4988
73476,H,36647,0.4988
73477,T,36648,0.4988
73478,T,36649,0.4988
73479,T,36650,0.4988
73480,H,36650,0.4988
73481,H,36650,0.4988
73482,H,36650,0.4988
73483,T,36651,0.4988
73484,H,36651,0.4988
73485,H,36651,0.4988
73486,H,36651,0.4987
73487,H,36651,0.4987
73488,T,36652,0.4987
73489,T,36653,0.4988
73490,H,36653,0.4987
73491,T,36654,0.4988
73492,T,36655,0.4988
73493,H,36655,0.4988
73494,T,36656,0.4988
73495,T,36657,0.4988
73496,H,36657,0.4988
73497,T,36658,0.4988
73498,H,36658,0.4988
73499,T,36659,0.4988
73500,T,36660,0.4988
73501,H,36660,0.4988
73502,H,36660,0.4988
73503,T,36661,0.4988
73504,T,36662,0.4988
73505,H,36662,0.4988
73506,T,36663,0.4988
73507,H,36663,0.4988
73508,T,36664,0.4988
73509,H,36664,0.4988
73510,T,36665,0.4988
73511,H,36665,0.4988
73512,T,36666,0.4988
73513,T,36667,0.4988
73514,H,36667,0.4988
73515,H,36667,0.4988
73516,H,36667,0.4988
73517,H,36667,0.4988
73518,T,36668,0.4988
73519,H,36668,0.4988
73520,H,36668,0.4987
73521,H,36668,0.4987
73522,T,36669,0.4987
73523,H,36669,0.4987
73524,H,36669,0.4987
73525,T,36670,0.4987
73526,T,36671,0.4987
73527,T,36672,0.4988
73528,T,36673,0.4988
73529,T,36674,0.4988
73530,H,36674,0.4988
73531,H,36674,0.4988
73532,T,36675,0.4988
73533,H,36675,0.4988
73534,H,36675,0.4987
73535,H,36675,0.4987
73536,H,36675,0.4987
73537,H,36675,0.4987
73538,H,36675,0.4987
73539,T,36676,0.4987
73540,H,36676,0.4987
73541,T,36677,0.4987
73542,H,36677,0.4987
73543,H,36677,0.4987
73544,T,36678,0.4987
73545,H,36678,0.4987
73546,H,36678,0.4987
73547,T,36679,0.4987
73548,H,36679,0.4987
73549,H,36679,0.4987
73550,H,36679,0.4987
73551,T,36680,0.4987
73552,T,36681,0.4987
73553,T,36682,0.4987
73554,T,36683,0.4987
73555,T,36684,0.4987
73556,T,36685,0.4987
73557,T,36686,0.4987
73558,H,36686,0.4987
73559,T,36687,0.4987
73560,T,36688,0.4987
73561,H,36688,0.4987
73562,H,36688,0.4987
73563,H,36688,0.4987
73564,T,36689,0.4987
73565,T,36690,0.4987
73566,T,36691,0.4987
73567,T,36692,0.4988
73568,T,36693,0.4988
73569,T,36694,0.4988
73570,H,36694,0.4988
73571,T,36695,0.4988
73572,H,36695,0.4988
73573,T,36696,0.4988
73574,H,36696,0.4988
73575,H,36696,0.4988
73576,T,36697,0.4988
73577,H,36697,0.4988
73578,H,36697,0.4987
73579,T,36698,0.4988
73580,T,36699,0.4988
73581,H,36699,0.4988
73582,H,36699,0.4987
73583,H,36699,0.4987
73584,H,36699,0.4987
73585,T,36700,0.4987
73586,H,36700,0.4987
73587,H,36700,0.4987
73588,T,36701,0.4987
73589,T,36702,0.4987
73590,H,36702,0.4987
73591,H,36702,0.4987
73592,H,36702,0.4987
73593,T,36703,0.4987
73594,H,36703,0.4987
73595,H,36703,0.4987
73596,H,36703,0.4987
73597,T,36704,0.4987
73598,T,36705,0.4987
73599,T,36706,0.4987
73600,H,36706,0.4987
73601,H,36706,0.4987
73602,H,36706,0.4987
73603,H,36706,0.4987
73604,T,36707,0.4987
73605,T,36708,0.4987
73606,H,36708,0.4987
73607,H,36708,0.4987
73608,T,36709,0.4987
73609,H,36709,0.4987
73610,T,36710,0.4987
73611,H,36710,0.4987
73612,H,36710,0.4987
73613,H,36710,0.4987
73614,T,36711,0.4987
73615,T,36712,0.4987
73616,H,36712,0.4987
73617,H,36712,0.4987
73618,H,36712,0.4987
73619,H,36712,0.4987
73620,T,36713,0.4987
73621,H,36713,0.4987
73622,H,36713,0.4987
73623,H,36713,0.4987
73624,T,36714,0.4987
73625,H,36714,0.4987
73626,T,36715,0.4987
73627,T,36716,0.4987
73628,T,36717,0.4987
73629,H,36717,0.4987
73630,H,36717,0.4987
73631,H,36717,0.4987
73632,T,36718,0.4987
73633,T,36719,0.4987
73634,H,36719,0.4987
73635,H,36719,0.4987
73636,T,36720,0.4987
73637,H,36720,0.4987
73638,H,36720,0.4987
73639,T,36721,0.4987
73640,H,36721,0.4987
73641,H,36721,0.4986
73642,H,36721,0.4986
73643,T,36722,0.4986
73644,H,36722,0.4986
73645,T,36723,0.4986
73646,H,36723,0.4986
73647,T,36724,0.4986
73648,T,36725,0.4987
73649,H,36725,0.4986
73650,T,36726,0.4987
73651,H,36726,0.4986
73652,T,36727,0.4987
73653,T,36728,0.4987
73654,H,36728,0.4987
73655,H,36728,0.4986
73656,H,36728,0.4986
73657,T,36729,0.4986
73658,T,36730,0.4987
73659,H,36730,0.4986
73660,H,36730,0.4986
73661,H,36730,0.4986
73662,T,36731,0.4986
73663,T,36732,0.4986
73664,H,36732,0.4986
73665,H,36732,0.4986
73666,H,36732,0.4986
73667,H,36732,0.4986
73668,H,36732,0.4986
73669,H,36732,0.4986
73670,H,36732,0.4986
73671,T,36733,0.4986
73672,H,36733,0.4986
73673,H,36733,0.4986
73674,H,36733,0.4986
73675,H,36733,0.4986
73676,H,36733,0.4986
73677,T,36734,0.4986
73678,H,36734,0.4986
73679,H,36734,0.4986
73680,H,36734,0.4986
73681,T,36735,0.4986
73682,H,36735,0.4986
73683,H,36735,0.4986
73684,T,36736,0.4986
73685,H,36736,0.4986
73686,H,36736,0.4985
73687,T,36737,0.4986
73688,T,36738,0.4986
73689,T,36739,0.4986
73690,T,36740,0.4986
73691,T,36741,0.4986
73692,H,36741,0.4986
73693,T,36742,0.4986
73694,T,36743,0.4986
73695,T,36744,0.4986
73696,H,36744,0.4986
73697,H,36744,0.4986
73698,T,36745,0.4986
73699,T,36746,0.4986
73700,T,36747,0.4986
73701,H,36747,0.4986
73702,H,36747,0.4986
73703,T,36748,0.4986
73704,T,36749,0.4986
73705,T,36750,0.4986
73706,H,36750,0.4986
73707,T,36751,0.4986
73708,T,36752,0.4986
73709,T,36753,0.4986
73710,T,36754,0.4986
73711,T,36755,0.4986
73712,T,36756,0.4986
73713,T,36757,0.4987
73714,H,36757,0.4986
73715,H,36757,0.4986
73716,T,36758,0.4986
73717,T,36759,0.4987
73718,T,36760,0.4987
73719,H,36760,0.4987
73720,T,36761,0.4987
73721,T,36762,0.4987
73722,H,36762,0.4987
73723,T,36763,0.4987
73724,T,36764,0.4987
73725,T,36765,0.4987
73726,H,36765,0.4987
73727,T,36766,0.4987
73728,T,36767,0.4987
73729,T,36768,0.4987
73730,T,36769,0.4987
73731,H,36769,0.4987
73732,H,36769,0.4987
73733,H,36769,0.4987
73734,H,36769,0.4987
73735,T,36770,0.4987
73736,H,36770,0.4987
73737,T,36771,0.4987
73738,H,36771,0.4987
73739,T,36772,0.4987
73740,H,36772,0.4987
73741,H,36772,0.4987
73742,H,36772,0.4987
73743,H,36772,0.4987
73744,T,36773,0.4987
73745,T,36774,0.4987
73746,T,36775,0.4987
73747,H,36775,0.4987
73748,H,36775,0.4987
73749,H,36775,0.4987
73750,H,36775,0.4986
73751,H,36775,0.4986
73752,H,36775,0.4986
73753,H,36775,0.4986
73754,H,36775,0.4986
73755,H,36775,0.4986
73756,H,36775,0.4986
73757,H,36775,0.4986
73758,T,36776,0.4986
73759,H,36776,0.4986
73760,H,36776,0.4986
73761,H,36776,0.4986
73762,T,36777,0.4986
73763,T,36778,0.4986
73764,T,36779,0.4986
73765,T,36780,0.4986
73766,T,36781,0.4986
73767,H,36781,0.4986
73768,T,36782,0.4986
73769,H,36782,0.4986
73770,T,36783,0.4986
73771,H,36783,0.4986
73772,H,36783,0.4986
73773,T,36784,0.4986
73774,H,36784,0.4986
73775,H,36784,0.4986
73776,H,36784,0.4986
73777,T,36785,0.4986
73778,H,36785,0.4986
73779,H,36785,0.4986
73780,H,36785,0.4986
73781,H,36785,0.4986
73782,H,36785,0.4986
73783,H,36785,0.4986
73784,T,36786,0.4986
73785,H,36786,0.4986
73786,T,36787,0.4986
73787,T,36788,0.4986
73788,H,36788,0.4986
73789,H,36788,0.4986
73790,T,36789,0.4986
73791,H,36789,0.4986
73792,T,36790,0.4986
73793,T,36791,0.4986
73794,H,36791,0.4986
73795,T,36792,0.4986
73796,H,36792,0.4986
73797,T,36793,0.4986
73798,T,36794,0.4986
73799,H,36794,0.4986
73800,T,36795,0.4986
73801,H,36795,0.4986
73802,T,36796,0.4986
73803,T,36797,0.4986
73804,H,36797,0.4986
73805,H,36797,0.4986
73806,H,36797,0.4986
73807,T,36798,0.4986
73808,T,36799,0.4986
73809,T,36800,0.4986
73810,T,36801,0.4986
73811,H,36801,0.4986
73812,T,36802,0.4986
73813,T,36803,0.4986
73814,T,36804,0.4986
73815,H,36804,0.4986
73816,T,36805,0.4986
73817,T,36806,0.4986
73818,H,36806,0.4986
73819,H,36806,0.4986
73820,T,36807,0.4986
73821,H,36807,0.4986
73822,T,36808,0.4986
73823,T,36809,0.4986
73824,T,36810,0.4986
73825,H,36810,0.4986
73826,T,36811,0.4986
73827,H,36811,0.4986
73828,T,36812,0.4986
73829,H,36812,0.4986
73830,H,36812,0.4986
73831,T,36813,0.4986
73832,T,36814,0.4986
73833,T,36815,0.4986
73834,H,36815,0.4986
73835,H,36815,0.4986
73836,T,36816,0.4986
73837,H,36816,0.4986
73838,T,36817,0.4986
73839,H,36817,0.4986
73840,T,36818,0.4986
73841,H,36818,0.4986
73842,T,36819,0.4986
73843,H,36819,0.4986
73844,H,36819,0.4986
73845,H,36819,0.4986
73846,T,36820,0.4986
73847,H,36820,0.4986
73848,H,36820,0.4986
73849,H,36820,0.4986
73850,H,36820,0.4986
73851,T,36821,0.4986
73852,T,36822,0.4986
73853,H,36822,0.4986
73854,H,36822,0.4986
73855,H,36822,0.4986
73856,T,36823,0.4986
73857,T,36824,0.4986
73858,H,36824,0.4986
73859,H,36824,0.4986
73860,T,36825,0.4986
73861,T,36826,0.4986
73862,T,36827,0.4986
73863,T,36828,0.4986
73864,H,36828,0.4986
73865,T,36829,0.4986
73866,T,36830,0.4986
73867,T,36831,0.4986
73868,H,36831,0.4986
73869,H,36831,0.4986
73870,T,36832,0.4986
73871,T,36833,0.4986
73872,T,36834,0.4986
73873,T,36835,0.4986
73874,T,36836,0.4986
73875,H,36836,0.4986
73876,T,36837,0.4986
73877,H,36837,0.4986
73878,H,36837,0.4986
73879,T,36838,0.4986
73880,H,36838,0.4986
73881,T,36839,0.4986
73882,H,36839,0.4986
73883,T,36840,0.4986
73884,H,36840,0.4986
73885,T,36841,0.4986
73886,T,36842,0.4986
73887,T,36843,0.4986
73888,T,36844,0.4986
73889,H,36844,0.4986
73890,T,36845,0.4986
73891,H,36845,0.4986
73892,H,36845,0.4986
73893,H,36845,0.4986
73894,T,36846,0.4986
73895,H,36846,0.4986
73896,H,36846,0.4986
73897,T,36847,0.4986
73898,T,36848,0.4986
73899,H,36848,0.4986
73900,T,36849,0.4986
73901,T,36850,0.4986
73902,T,36851,0.4986
73903,H,36851,0.4986
73904,T,36852,0.4986
73905,H,36852,0.4986
73906,H,36852,0.4986
73907,T,36853,0.4986
73908,H,36853,0.4986
73909,T,36854,0.4986
73910,H,36854,0.4986
73911,T,36855,0.4986
73912,T,36856,0.4986
73913,H,36856,0.4986
73914,H,36856,0.4986
73915,H,36856,0.4986
73916,H,36856,0.4986
73917,T,36857,0.4986
73918,H,36857,0.4986
73919,T,36858,0.4986
73920,T,36859,0.4986
73921,T,36860,0.4986
73922,T,36861,0.4986
73923,T,36862,0.4987
73924,H,36862,0.4986
73925,T,36863,0.4987
73926,T,36864,0.4987
73927,H,36864,0.4987
73928,H,36864,0.4986
73929,T,36865,0.4987
73930,T,36866,0.4987
73931,T,36867,0.4987
73932,H,36867,0.4987
73933,H,36867,0.4987
73934,T,36868,0.4987
73935,T,36869,0.4987
73936,H,36869,0.4987
73937,H,36869,0.4987
73938,T,36870,0.4987
73939,H,36870,0.4987
73940,T,36871,0.4987
73941,H,36871,0.4987
73942,T,36872,0.4987
73943,H,36872,0.4987
73944,H,36872,0.4986
73945,H,36872,0.4986
73946,T,36873,0.4986
73947,H,36873,0.4986
73948,H,36873,0.4986
73949,H,36873,0.4986
73950,H,36873,0.4986
73951,H,36873,0.4986
73952,H,36873,0.4986
73953,H,36873,0.4986
73954,H,36873,0.4986
73955,H,36873,0.4986
73956,T,36874,0.4986
73957,H,36874,0.4986
73958,T,36875,0.4986
73959,T,36876,0.4986
73960,T,36877,0.4986
73961,T,36878,0.4986
73962,T,36879,0.4986
73963,T,36880,0.4986
73964,H,36880,0.4986
73965,H,36880,0.4986
73966,H,36880,0.4986
73967,H,36880,0.4986
73968,T,36881,0.4986
73969,H,36881,0.4986
73970,H,36881,0.4986
73971,H,36881,0.4986
73972,H,36881,0.4986
73973,H,36881,0.4986
73974,T,36882,0.4986
73975,T,36883,0.4986
73976,H,36883,0.4986
73977,T,36884,0.4986
73978,H,36884,0.4986
73979,T,36885,0.4986
73980,H,36885,0.4986
73981,T,36886,0.4986
73982,T,36887,0.4986
73983,H,36887,0.4986
73984,H,36887,0.4986
73985,H,36887,0.4986
73986,H,36887,0.4986
73987,T,36888,0.4986
73988,T,36889,0.4986
73989,H,36889,0.4986
73990,T,36890,0.4986
73991,T,36891,0.4986
73992,T,36892,0.4986
73993,T,36893,0.4986
73994,H,36893,0.4986
73995,T,36894,0.4986
73996,T,36895,0.4986
73997,T,36896,0.4986
73998,H,36896,0.4986
73999,H,36896,0.4986
74000,H,36896,0.4986
74001,T,36897,0.4986
74002,H,36897,0.4986
74003,T,36898,0.4986
74004,H,36898,0.4986
74005,H,36898,0.4986
74006,T,36899,0.4986
74007,T,36900,0.4986
74008,T,36901,0.4986
74009,H,36901,0.4986
74010,T,36902,0.4986
74011,T,36903,0.4986
74012,H,36903,0.4986
74013,T,36904,0.4986
74014,T,36905,0.4986
74015,T,36906,0.4986
74016,T,36907,0.4986
74017,T,36908,0.4986
74018,H,36908,0.4986
74019,T,36909,0.4986
74020,H,36909,0.4986
74021,H,36909,0.4986
74022,T,36910,0.4986
74023,T,36911,0.4986
74024,T,36912,0.4986
74025,T,36913,0.4987
74026,H,36913,0.4986
74027,T,36914,0.4987
74028,T,36915,0.4987
74029,T,36916,0.4987
74030,H,36916,0.4987
74031,H,36916,0.4987
74032,T,36917,0.4987
74033,H,36917,0.4987
74034,T,36918,0.4987
74035,T,36919,0.4987
74036,T,36920,0.4987
74037,T,36921,0.4987
74038,T,36922,0.4987
74039,H,36922,0.4987
74040,T,36923,0.4987
74041,T,36924,0.4987
74042,H,36924,0.4987
74043,H,36924,0.4987
74044,H,36924,0.4987
74045,H,36924,0.4987
74046,T,36925,0.4987
74047,H,36925,0.4987
74048,T,36926,0.4987
74049,H,36926,0.4987
74050,T,36927,0.4987
74051,T,36928,0.4987
74052,H,36928,0.4987
74053,T,36929,0.4987
74054,H,36929,0.4987
74055,H,36929,0.4987
74056,H,36929,0.4987
74057,T,36930,0.4987
74058,H,36930,0.4987
74059,T,36931,0.4987
74060,H,36931,0.4987
74061,T,36932,0.4987
74062,H,36932,0.4987
74063,T,36933,0.4987
74064,T,36934,0.4987
74065,T,36935,0.4987
74066,H,36935,0.4987
74067,H,36935,0.4987
74068,H,36935,0.4987
74069,T,36936,0.4987
74070,H,36936,0.4987
74071,T,36937,0.4987
74072,H,36937,0.4987
74073,T,36938,0.4987
74074,H,36938,0.4987
74075,H,36938,0.4987
74076,T,36939,0.4987
74077,T,36940,0.4987
74078,H,36940,0.4987
74079,H,36940,0.4987
74080,T,36941,0.4987
74081,T,36942,0.4987
74082,T,36943,0.4987
74083,T,36944,0.4987
74084,T,36945,0.4987
74085,T,36946,0.4987
74086,H,36946,0.4987
74087,T,36947,0.4987
74088,H,36947,0.4987
74089,H,36947,0.4987
74090,T,36948,0.4987
74091,H,36948,0.4987
74092,H,36948,0.4987
74093,H,36948,0.4987
74094,H,36948,0.4987
74095,T,36949,0.4987
74096,H,36949,0.4987
74097,H,36949,0.4987
74098,T,36950,0.4987
74099,T,36951,0.4987
74100,H,36951,0.4987
74101,T,36952,0.4987
74102,H,36952,0.4987
74103,T,36953,0.4987
74104,H,36953,0.4987
74105,T,36954,0.4987
74106,T,36955,0.4987
74107,T,36956,0.4987
74108,T,36957,0.4987
74109,H,36957,0.4987
74110,T,36958,0.4987
74111,T,36959,0.4987
74112,H,36959,0.4987
74113,H,36959,0.4987
74114,T,36960,0.4987
74115,H,36960,0.4987
74116,T,36961,0.4987
74117,T,36962,0.4987
74118,H,36962,0.4987
74119,T,36963,0.4987
74120,T,36964,0.4987
74121,H,36964,0.4987
74122,H,36964,0.4987
74123,T,36965,0.4987
74124,H,36965,0.4987
74125,T,36966,0.4987
74126,H,36966,0.4987
74127,H,36966,0.4987
74128,T,36967,0.4987
74129,H,36967,0.4987
74130,H,36967,0.4987
74131,T,36968,0.4987
74132,T,36969,0.4987
74133,H,36969,0.4987
74134,T,36970,0.4987
74135,T,36971,0.4987
74136,H,36971,0.4987
74137,T,36972,0.4987
74138,T,36973,0.4987
74139,T,36974,0.4987
74140,T,36975,0.4987
74141,T,36976,0.4987
74142,H,36976,0.4987
74143,H,36976,0.4987
74144,H,36976,0.4987
74145,H,36976,0.4987
74146,H,36976,0.4987
74147,T,36977,0.4987
74148,T,36978,0.4987
74149,T,36979,0.4987
74150,T,36980,0.4987
74151,H,36980,0.4987
74152,T,36981,0.4987
74153,H,36981,0.4987
74154,T,36982,0.4987
74155,T,36983,0.4987
74156,H,36983,0.4987
74157,T,36984,0.4987
74158,H,36984,0.4987
74159,H,36984,0.4987
74160,H,36984,0.4987
74161,H,36984,0.4987
74162,H,36984,0.4987
74163,H,36984,0.4987
74164,H,36984,0.4987
74165,H,36984,0.4987
74166,H,36984,0.4987
74167,H,36984,0.4987
74168,H,36984,0.4987
74169,T,36985,0.4987
74170,H,36985,0.4987
74171,T,36986,0.4987
74172,T,36987,0.4987
74173,H,36987,0.4987
74174,H,36987,0.4987
74175,T,36988,0.4987
74176,H,36988,0.4987
74177,T,36989,0.4987
74178,H,36989,0.4987
74179,T,36990,0.4987
74180,H,36990,0.4987
74181,H,36990,0.4986
74182,T,36991,0.4987
74183,T,36992,0.4987
74184,H,36992,0.4987
74185,T,36993,0.4987
74186,T,36994,0.4987
74187,T,36995,0.4987
74188,H,36995,0.4987
74189,T,36996,0.4987
74190,T,36997,0.4987
74191,T,36998,0.4987
74192,T,36999,0.4987
74193,T,37000,0.4987
74194,T,37001,0.4987
74195,T,37002,0.4987
74196,T,37003,0.4987
74197,H,37003,0.4987
74198,T,37004,0.4987
74199,H,37004,0.4987
74200,T,37005,0.4987
74201,H,37005,0.4987
74202,T,37006,0.4987
74203,T,37007,0.4987
74204,T,37008,0.4987
74205,T,37009,0.4987
74206,H,37009,0.4987
74207,H,37009,0.4987
74208,T,37010,0.4987
74209,H,37010,0.4987
74210,H,37010,0.4987
74211,T,37011,0.4987
74212,T,37012,0.4987
74213,H,37012,0.4987
74214,T,37013,0.4987
74215,T,37014,0.4987
74216,H,37014,0.4987
74217,H,37014,0.4987
74218,T,37015,0.4987
74219,H,37015,0.4987
74220,T,37016,0.4987
74221,H,37016,0.4987
74222,T,37017,0.4987
74223,T,37018,0.4987
74224,T,37019,0.4987
74225,T,37020,0.4988
74226,H,37020,0.4987
74227,T,37021,0.4988
74228,T,37022,0.4988
74229,T,37023,0.4988
74230,T,37024,0.4988
74231,H,37024,0.4988
74232,T,37025,0.4988
74233,T,37026,0.4988
74234,H,37026,0.4988
74235,T,37027,0.4988
74236,H,37027,0.4988
74237,H,37027,0.4988
74238,H,37027,0.4988
74239,H,37027,0.4988
74240,H,37027,0.4987
74241,H,37027,0.4987
74242,T,37028,0.4987
74243,H,37028,0.4987
74244,T,37029,0.4987
74245,H,37029,0.4987
74246,H,37029,0.4987
74247,H,37029,0.4987
74248,T,37030,0.4987
74249,H,37030,0.4987
74250,T,37031,0.4987
74251,H,37031,0.4987
74252,T,37032,0.4987
74253,T,37033,0.4987
74254,H,37033,0.4987
74255,H,37033,0.4987
74256,H,37033,0.4987
74257,T,37034,0.4987
74258,T,37035,0.4987
74259,H,37035,0.4987
74260,T,37036,0.4987
74261,T,37037,0.4987
74262,T,37038,0.4987
74263,H,37038,0.4987
74264,T,37039,0.4987
74265,T,37040,0.4988
74266,H,37040,0.4987
74267,T,37041,0.4988
74268,T,37042,0.4988
74269,H,37042,0.4988
74270,T,37043,0.4988
74271,H,37043,0.4988
74272,T,37044,0.4988
74273,H,37044,0.4988
74274,T,37045,0.4988
74275,H,37045,0.4988
74276,T,37046,0.4988
74277,T,37047,0.4988
74278,H,37047,0.4988
74279,T,37048,0.4988
74280,T,37049,0.4988
74281,H,37049,0.4988
74282,H,37049,0.4988
74283,T,37050,0.4988
74284,T,37051,0.4988
74285,H,37051,0.4988
74286,H,37051,0.4988
74287,H,37051,0.4988
74288,T,37052,0.4988
74289,T,37053,0.4988
74290,T,37054,0.4988
74291,T,37055,0.4988
74292,H,37055,0.4988
74293,T,37056,0.4988
74294,H,37056,0.4988
74295,H,37056,0.4988
74296,T,37057,0.4988
74297,T,37058,0.4988
74298,H,37058,0.4988
74299,H,37058,0.4988
74300,H,37058,0.4988
74301,H,37058,0.4988
74302,H,37058,0.4987
74303,T,37059,0.4988
74304,T,37060,0.4988
74305,T,37061,0.4988
74306,T,37062,0.4988
74307,T,37063,0.4988
74308,H,37063,0.4988
74309,T,37064,0.4988
74310,H,37064,0.4988
74311,T,37065,0.4988
74312,H,37065,0.4988
74313,H,37065,0.4988
74314,T,37066,0.4988
74315,H,37066,0.4988
74316,T,37067,0.4988
74317,T,37068,0.4988
74318,H,37068,0.4988
74319,T,37069,0.4988
74320,H,37069,0.4988
74321,H,37069,0.4988
74322,T,37070,0.4988
74323,H,37070,0.4988
74324,H,37070,0.4988
74325,T,37071,0.4988
74326,H,37071,0.4988
74327,T,37072,0.4988
74328,H,37072,0.4988
74329,H,37072,0.4988
74330,H,37072,0.4987
74331,H,37072,0.4987
74332,T,37073,0.4987
74333,T,37074,0.4988
74334,T,37075,0.4988
74335,T,37076,0.4988
74336,T,37077,0.4988
74337,H,37077,0.4988
74338,H,37077,0.4988
74339,H,37077,0.4988
74340,T,37078,0.4988
74341,T,37079,0.4988
74342,H,37079,0.4988
74343,T,37080,0.4988
74344,T,37081,0.4988
74345,T,37082,0.4988
74346,T,37083,0.4988
74347,H,37083,0.4988
74348,H,37083,0.4988
74349,T,37084,0.4988
74350,H,37084,0.4988
74351,T,37085,0.4988
74352,H,37085,0.4988
74353,T,37086,0.4988
74354,T,37087,0.4988
74355,H,37087,0.4988
74356,H,37087,0.4988
74357,T,37088,0.4988
74358,H,37088,0.4988
74359,H,37088,0.4988
74360,T,37089,0.4988
74361,H,37089,0.4988
74362,H,37089,0.4988
74363,T,37090,0.4988
74364,H,37090,0.4988
74365,T,37091,0.4988
74366,T,37092,0.4988
74367,T,37093,0.4988
74368,T,37094,0.4988
74369,H,37094,0.4988
74370,T,37095,0.4988
74371,H,37095,0.4988
74372,H,37095,0.4988
74373,T,37096,0.4988
74374,T,37097,0.4988
74375,T,37098,0.4988
74376,T,37099,0.4988
74377,H,37099,0.4988
74378,T,37100,0.4988
74379,H,37100,0.4988
74380,T,37101,0.4988
74381,T,37102,0.4988
74382,H,37102,0.4988
74383,T,37103,0.4988
74384,H,37103,0.4988
74385,T,37104,0.4988
74386,H,37104,0.4988
74387,T,37105,0.4988
74388,H,37105,0.4988
74389,T,37106,0.4988
74390,H,37106,0.4988
74391,T,37107,0.4988
74392,T,37108,0.4988
74393,T,37109,0.4988
74394,T,37110,0.4988
74395,T,37111,0.4988
74396,T,37112,0.4988
74397,H,37112,0.4988
74398,T,37113,0.4988
74399,T,37114,0.4989
74400,T,37115,0.4989
74401,H,37115,0.4989
74402,H,37115,0.4988
74403,H,37115,0.4988
74404,H,37115,0.4988
74405,T,37116,0.4988
74406,H,37116,0.4988
74407,H,37116,0.4988
74408,H,37116,0.4988
74409,T,37117,0.4988
74410,T,37118,0.4988
74411,H,37118,0.4988
74412,T,37119,0.4988
74413,T,37120,0.4988
74414,H,37120,0.4988
74415,T,37121,0.4988
74416,H,37121,0.4988
74417,H,37121,0.4988
74418,H,37121,0.4988
74419,T,37122,0.4988
74420,H,37122,0.4988
74421,T,37123,0.4988
74422,H,37123,0.4988
74423,H,37123,0.4988
74424,H,37123,0.4988
74425,H,37123,0.4988
74426,H,37123,0.4988
74427,T,37124,0.4988
74428,H,37124,0.4988
74429,T,37125,0.4988
74430,T,37126,0.4988
74431,T,37127,0.4988
74432,T,37128,0.4988
74433,H,37128,0.4988
74434,T,37129,0.4988
74435,H,37129,0.4988
74436,H,37129,0.4988
74437,H,37129,0.4988
74438,H,37129,0.4988
74439,H,37129,0.4988
74440,T,37130,0.4988
74441,T,37131,0.4988
74442,T,37132,0.4988
74443,H,37132,0.4988
74444,H,37132,0.4988
74445,T,37133,0.4988
74446,H,37133,0.4988
74447,T,37134,0.4988
74448,H,37134,0.4988
74449,T,37135,0.4988
74450,H,37135,0.4988
74451,T,37136,0.4988
74452,H,37136,0.4988
74453,T,37137,0.4988
74454,H,37137,0.4988
74455,H,37137,0.4988
74456,T,37138,0.4988
74457,T,37139,0.4988
74458,H,37139,0.4988
74459,T,37140,0.4988
74460,H,37140,0.4988
74461,T,37141,0.4988
74462,H,37141,0.4988
74463,T,37142,0.4988
